,0,,1,",",2
3933,89,",",85,",",1.701581001
3934,89,",",87,",",0.930586338
3935,89,",",85.52052307,",",1.5
3936,89,",",88.15177917,",",0.5
3937,90.98482513,",",3,",",33.5
3938,91,",",3,",",33.49605942
3939,91,",",2.841782451,",",33.5
3940,91,",",1,",",33.54431534
3941,90.59820557,",",5,",",33.5
3942,91,",",5,",",33.39643097
3943,90.00780487,",",7,",",33.5
3944,91,",",7,",",33.24728012
3945,89.20129395,",",9,",",33.5
3946,91,",",9,",",33.0490799
3947,91,",",11,",",32.80250168
3948,91,",",13,",",32.50843048
3949,89.58452606,",",15,",",32.5
3950,91,",",15,",",32.15639305
3951,91,",",13.04968643,",",32.5
3952,91,",",17,",",31.75786018
3953,90.18338776,",",19,",",31.5
3954,91,",",19,",",31.30838394
3955,91,",",18.16578674,",",31.5
3956,91,",",21,",",30.80638313
3957,89.89733124,",",23,",",30.5
3958,91,",",23,",",30.25527763
3959,91,",",22.13015556,",",30.5
3960,91,",",25,",",29.65459633
3961,91,",",27,",",29.00161552
3962,91,",",25.48651695,",",29.5
3963,90.01361847,",",29,",",28.5
3964,91,",",29,",",28.3042717
3965,91,",",28.45261002,",",28.5
3966,91,",",31,",",27.56041527
3967,91,",",33,",",26.76753998
3968,91,",",31.1570282,",",27.5
3969,91,",",35,",",25.93362999
3970,91,",",33.65526581,",",26.5
3971,91,",",37,",",25.06053352
3972,91,",",36.00806808,",",25.5
3973,91,",",39,",",24.15069008
3974,91,",",38.24525452,",",24.5
3975,91,",",41,",",23.20709801
3976,91,",",40.39023209,",",23.5
3977,91,",",43,",",22.23326302
3978,91,",",42.46169662,",",22.5
3979,91,",",45,",",21.23311615
3980,91,",",44.47488785,",",21.5
3981,91,",",47,",",20.21092033
3982,91,",",46.44247818,",",20.5
3983,91,",",49,",",19.17115974
3984,91,",",48.37522507,",",19.5
3985,91,",",51,",",18.11843491
3986,91,",",50.28245926,",",18.5
3987,91,",",53,",",17.05734444
3988,91,",",52.17246246,",",17.5
3989,91,",",55,",",15.99239445
3990,91,",",54.05273438,",",16.5
3991,91,",",57,",",14.92789745
3992,91,",",55.93021393,",",15.5
3993,91,",",59,",",13.86790657
3994,91,",",57.81144333,",",14.5
3995,91,",",61,",",12.81615734
3996,91,",",59.70270157,",",13.5
3997,91,",",63,",",11.776021
3998,91,",",61.61011887,",",12.5
3999,91,",",65,",",10.75048637
4000,91,",",63.53975677,",",11.5
4001,91,",",67,",",9.742147446
4002,91,",",65.49769592,",",10.5
4003,91,",",69,",",8.753205299
4004,91,",",67.49008942,",",9.5
4005,91,",",71,",",7.785480022
4006,91,",",69.52323151,",",8.5
4007,91,",",73,",",6.840434551
4008,91,",",71.60363007,",",7.5
4009,91,",",75,",",5.919196129
4010,91,",",73.73801422,",",6.5
4011,91,",",77,",",5.022589684
4012,91,",",75.93347931,",",5.5
4013,91,",",79,",",4.151166916
4014,91,",",78.19744873,",",4.5
4015,91,",",81,",",3.305238724
4016,91,",",80.53782654,",",3.5
4017,91,",",83,",",2.484906316
4018,91,",",82.96300507,",",2.5
4019,91,",",85,",",1.687636733
4020,91,",",87,",",0.915449679
4021,91,",",85.48381042,",",1.5
4022,91,",",88.1088028,",",0.5
4023,93,",",1,",",33.01121521
4024,91.17215729,",",1,",",33.5
4025,93,",",3,",",32.96313477
4026,93,",",5,",",32.86695099
4027,93,",",7,",",32.72296524
4028,93,",",9,",",32.5316391
4029,92.19021606,",",11,",",32.5
4030,93,",",11,",",32.28652954
4031,93,",",9.266360283,",",32.5
4032,91.0338974,",",13,",",32.5
4033,93,",",13,",",31.99308014
4034,93,",",15,",",31.6535759
4035,92.05615234,",",17,",",31.5
4036,93,",",17,",",31.26146698
4037,93,",",15.80082035,",",31.5
4038,93,",",19,",",30.81995773
4039,92.30354309,",",21,",",30.5
4040,93,",",21,",",30.33082962
4041,93,",",20.32461357,",",30.5
4042,93,",",23,",",29.79001999
4043,91.6966095,",",25,",",29.5
4044,93,",",25,",",29.20158386
4045,93,",",24.00337601,",",29.5
4046,93,",",27,",",28.5678463
4047,93,",",29,",",27.88181686
4048,93,",",27.20386887,",",28.5
4049,91.304245,",",31,",",27.5
4050,93,",",31,",",27.15354347
4051,93,",",30.06483078,",",27.5
4052,92.40503693,",",33,",",26.5
4053,93,",",33,",",26.38355255
4054,93,",",32.70552826,",",26.5
4055,93,",",35,",",25.5704937
4056,93,",",37,",",24.71592331
4057,93,",",35.169384,",",25.5
4058,93,",",39,",",23.82593155
4059,93,",",37.49528122,",",24.5
4060,93,",",41,",",22.90323639
4061,93,",",39.71815491,",",23.5
4062,93,",",43,",",21.95102501
4063,93,",",41.85852051,",",22.5
4064,93,",",45,",",20.97289848
4065,93,",",43.93306351,",",21.5
4066,93,",",47,",",19.97278214
4067,93,",",45.95560455,",",20.5
4068,93,",",49,",",18.95483017
4069,93,",",47.93782806,",",19.5
4070,93,",",51,",",17.92333984
4071,93,",",49.88980484,",",18.5
4072,93,",",53,",",16.88263702
4073,93,",",51.82040024,",",17.5
4074,93,",",55,",",15.83699608
4075,93,",",53.73758698,",",16.5
4076,93,",",57,",",14.79054451
4077,93,",",55.6486702,",",15.5
4078,93,",",59,",",13.74719715
4079,93,",",57.56048203,",",14.5
4080,93,",",61,",",12.71059513
4081,93,",",59.47953415,",",13.5
4082,93,",",63,",",11.68406105
4083,93,",",61.41212463,",",12.5
4084,93,",",65,",",10.67057323
4085,93,",",63.36444473,",",11.5
4086,93,",",67,",",9.672747612
4087,93,",",65.342659,",",10.5
4088,93,",",69,",",8.692834854
4089,93,",",67.35299683,",",9.5
4090,93,",",71,",",7.732728958
4091,93,",",69.40177155,",",8.5
4092,93,",",73,",",6.793979168
4093,93,",",71.49550629,",",7.5
4094,93,",",75,",",5.877813816
4095,93,",",73.64093781,",",6.5
4096,93,",",77,",",4.985161781
4097,93,",",75.84511566,",",5.5
4098,93,",",79,",",4.116683006
4099,93,",",78.115448,",",4.5
4100,93,",",81,",",3.272795916
4101,93,",",80.4597702,",",3.5
4102,93,",",83,",",2.453706741
4103,93,",",82.88641357,",",2.5
4104,93,",",85,",",1.657393694
4105,93,",",87,",",0.885142595
4106,93,",",85.40579224,",",1.5
4107,93,",",88.02698517,",",0.5
4108,94.69324493,",",3,",",32.5
4109,95,",",1,",",32.46098137
4110,94.8629303,",",1,",",32.5
4111,95,",",3,",",32.4129734
4112,94.35037994,",",5,",",32.5
4113,95,",",5,",",32.31694221
4114,93.82857513,",",7,",",32.5
4115,95,",",7,",",32.17322159
4116,93.11911011,",",9,",",32.5
4117,95,",",9,",",31.98231888
4118,95,",",11,",",31.74493408
4119,94.85692596,",",13,",",31.5
4120,95,",",13,",",31.46067238
4121,95,",",12.73165894,",",31.5
4122,93.59208679,",",15,",",31.5
4123,95,",",15,",",31.1222229
4124,95,",",17,",",30.73949432
4125,94.26476288,",",19,",",30.5
4126,95,",",19,",",30.30786133
4127,95,",",18.1271534,",",30.5
4128,95,",",21,",",29.82640076
4129,94.1964035,",",23,",",29.5
4130,95,",",23,",",29.29909134
4131,95,",",22.25429535,",",29.5
4132,95,",",25,",",28.72318268
4133,93.29721832,",",27,",",28.5
4134,95,",",27,",",28.09978485
4135,95,",",25.73145294,",",28.5
4136,94.71602631,",",29,",",27.5
4137,95,",",29,",",27.43500519
4138,95,",",28.81015205,",",27.5
4139,95,",",31,",",26.7211647
4140,95,",",33,",",25.96542168
4141,95,",",31.59799194,",",26.5
4142,93.36032104,",",35,",",25.5
4143,95,",",35,",",25.17090225
4144,95,",",34.18572617,",",25.5
4145,94.1580658,",",37,",",24.5
4146,95,",",37,",",24.33910751
4147,95,",",36.62173843,",",24.5
4148,94.84552002,",",39,",",23.5
4149,95,",",39,",",23.47206497
4150,95,",",38.93717575,",",23.5
4151,95,",",41,",",22.57005882
4152,95,",",43,",",21.63849449
4153,95,",",41.15367889,",",22.5
4154,95,",",45,",",20.68155098
4155,95,",",43.29481506,",",21.5
4156,95,",",47,",",19.70284653
4157,95,",",45.37699127,",",20.5
4158,95,",",49,",",18.70623207
4159,95,",",47.41289902,",",19.5
4160,95,",",51,",",17.69571304
4161,95,",",49.41341019,",",18.5
4162,95,",",53,",",16.67535019
4163,95,",",51.38804626,",",17.5
4164,95,",",55,",",15.64918232
4165,95,",",53.34530258,",",16.5
4166,95,",",57,",",14.6211462
4167,95,",",55.29290009,",",15.5
4168,95,",",59,",",13.59500027
4169,95,",",57.23801041,",",14.5
4170,95,",",61,",",12.57427406
4171,95,",",59.18740463,",",13.5
4172,95,",",63,",",11.56221867
4173,95,",",61.14758682,",",12.5
4174,95,",",65,",",10.56177807
4175,95,",",63.12490463,",",11.5
4176,95,",",67,",",9.575564384
4177,95,",",65.1256485,",",10.5
4178,95,",",69,",",8.605857849
4179,95,",",67.15611267,",",9.5
4180,95,",",71,",",7.654599667
4181,95,",",69.22268677,",",8.5
4182,95,",",73,",",6.723406792
4183,95,",",71.33190918,",",7.5
4184,95,",",75,",",5.813587666
4185,95,",",73.49053955,",",6.5
4186,95,",",77,",",4.926161766
4187,95,",",75.70561218,",",5.5
4188,95,",",79,",",4.061882734
4189,95,",",77.9845047,",",4.5
4190,95,",",81,",",3.221265554
4191,95,",",80.33500671,",",3.5
4192,95,",",83,",",2.404611826
4193,95,",",82.76538849,",",2.5
4194,95,",",85,",",1.610613346
4195,95,",",87,",",0.839378059
4196,95,",",85.28553009,",",1.5
4197,95,",",87.9052887,",",0.5
4198,97,",",1,",",31.88037682
4199,97,",",3,",",31.83406639
4200,97,",",5,",",31.74141693
4201,97,",",7,",",31.60275078
4202,96.71141052,",",9,",",31.5
4203,97,",",9,",",31.41584206
4204,97,",",8.116308212,",",31.5
4205,95.88253021,",",11,",",31.5
4206,97,",",11,",",31.17923164
4207,97,",",13,",",30.89731789
4208,97,",",15,",",30.57126045
4209,95.89147949,",",17,",",30.5
4210,97,",",17,",",30.19253349
4211,97,",",15.38691998,",",30.5
4212,97,",",19,",",29.76921082
4213,96.25240326,",",21,",",29.5
4214,97,",",21,",",29.2991333
4215,97,",",20.1619873,",",29.5
4216,97,",",23,",",28.78107262
4217,95.89707947,",",25,",",28.5
4218,97,",",25,",",28.21756363
4219,97,",",24.01409531,",",28.5
4220,97,",",27,",",27.61045837
4221,97,",",29,",",26.95488358
4222,97,",",27.34589767,",",27.5
4223,95.97203827,",",31,",",26.5
4224,97,",",31,",",26.25987625
4225,97,",",30.32278252,",",26.5
4226,97,",",33,",",25.52498055
4227,97,",",35,",",24.74543953
4228,97,",",33.06587219,",",25.5
4229,97,",",37,",",23.93029404
4230,97,",",35.61363983,",",24.5
4231,97,",",39,",",23.08139229
4232,97,",",38.02655029,",",23.5
4233,95.3864975,",",41,",",22.5
4234,97,",",41,",",22.20105362
4235,97,",",40.33156586,",",22.5
4236,95.80954742,",",43,",",21.5
4237,97,",",43,",",21.29202652
4238,97,",",42.55026245,",",21.5
4239,96.13021088,",",45,",",20.5
4240,97,",",45,",",20.35744858
4241,97,",",44.70022583,",",20.5
4242,96.35149384,",",47,",",19.5
4243,97,",",47,",",19.40077782
4244,97,",",46.7960434,",",19.5
4245,96.4775238,",",49,",",18.5
4246,97,",",49,",",18.42572212
4247,97,",",48.85002136,",",18.5
4248,96.51446533,",",51,",",17.5
4249,97,",",51,",",17.43614388
4250,97,",",50.87277222,",",17.5
4251,96.47168732,",",53,",",16.5
4252,97,",",53,",",16.43598938
4253,97,",",52.87360001,",",16.5
4254,96.36320496,",",55,",",15.5
4255,97,",",55,",",15.42918968
4256,97,",",54.86085892,",",15.5
4257,96.20942688,",",57,",",14.5
4258,97,",",57,",",14.41959286
4259,97,",",56.84217453,",",14.5
4260,96.03926849,",",59,",",13.5
4261,97,",",59,",",13.41089344
4262,97,",",58.82466125,",",13.5
4263,95.89260864,",",61,",",12.5
4264,97,",",61,",",12.40656853
4265,97,",",60.81507874,",",12.5
4266,95.82301331,",",63,",",11.5
4267,97,",",63,",",11.40983963
4268,97,",",62.8199501,",",11.5
4269,95.90060425,",",65,",",10.5
4270,97,",",65,",",10.42363358
4271,97,",",64.84567642,",",10.5
4272,96.21472931,",",67,",",9.5
4273,97,",",67,",",9.450563431
4274,97,",",66.89862823,",",9.5
4275,96.87594604,",",69,",",8.5
4276,97,",",69,",",8.492919445
4277,97,",",68.98522949,",",8.5
4278,97,",",71,",",7.551713467
4279,97,",",73,",",6.629192829
4280,97,",",71.11209869,",",7.5
4281,97,",",75,",",5.726862907
4282,97,",",73.28607178,",",6.5
4283,97,",",77,",",4.845816612
4284,97,",",75.51418304,",",5.5
4285,97,",",79,",",3.986888409
4286,97,",",77.80379486,",",4.5
4287,97,",",81,",",3.150678158
4288,97,",",80.16267395,",",3.5
4289,97,",",83,",",2.337573647
4290,97,",",82.59903717,",",2.5
4291,97,",",85,",",1.547173738
4292,97,",",87,",",0.777979016
4293,97,",",85.12207794,",",1.5
4294,97,",",87.7427063,",",0.5
4295,98.13204193,",",3,",",31.5
4296,99,",",1,",",31.2812748
4297,98.28533936,",",1,",",31.5
4298,99,",",3,",",31.23513222
4299,97.82270813,",",5,",",31.5
4300,99,",",5,",",31.14282036
4301,97.35312653,",",7,",",31.5
4302,99,",",7,",",31.00468254
4303,99,",",9,",",30.82124138
4304,99,",",11,",",30.59320068
4305,98.37973022,",",13,",",30.5
4306,99,",",13,",",30.31560898
4307,99,",",11.68649578,",",30.5
4308,97.25248718,",",15,",",30.5
4309,99,",",15,",",29.99112701
4310,99,",",17,",",29.62423134
4311,97.97310638,",",19,",",29.5
4312,99,",",19,",",29.20726585
4313,99,",",17.60984802,",",29.5
4314,99,",",21,",",28.74632454
4315,98.05203247,",",23,",",28.5
4316,99,",",23,",",28.2394104
4317,99,",",21.98810005,",",28.5
4318,99,",",25,",",27.68833733
4319,97.43443298,",",27,",",27.5
4320,99,",",27,",",27.09107399
4321,99,",",25.64424706,",",27.5
4322,98.82543945,",",29,",",26.5
4323,99,",",29,",",26.45535469
4324,99,",",28.86348343,",",26.5
4325,99,",",31,",",25.7721386
4326,97.10773468,",",33,",",25.5
4327,99,",",33,",",25.05038261
4328,99,",",31.7675724,",",25.5
4329,98.09490204,",",35,",",24.5
4330,99,",",35,",",24.29228783
4331,99,",",34.46285248,",",24.5
4332,98.99588776,",",37,",",23.5
4333,99,",",37,",",23.4990921
4334,99,",",36.99777222,",",23.5
4335,99,",",39,",",22.66729355
4336,99,",",41,",",21.80530739
4337,99,",",39.39555359,",",22.5
4338,99,",",43,",",20.91568756
4339,99,",",41.69629288,",",21.5
4340,99,",",45,",",20.00131035
4341,99,",",43.91929626,",",20.5
4342,99,",",47,",",19.06536102
4343,99,",",46.08049011,",",19.5
4344,99,",",49,",",18.11126518
4345,99,",",48.19327927,",",18.5
4346,99,",",51,",",17.14261436
4347,99,",",50.26916122,",",17.5
4348,99,",",53,",",16.16308784
4349,99,",",52.31816864,",",16.5
4350,99,",",55,",",15.17638206
4351,99,",",54.34923935,",",15.5
4352,99,",",57,",",14.1861372
4353,99,",",56.37048721,",",14.5
4354,99,",",59,",",13.19586849
4355,99,",",58.38940048,",",13.5
4356,99,",",61,",",12.20891476
4357,99,",",60.41305542,",",12.5
4358,99,",",63,",",11.22839165
4359,99,",",62.4482193,",",11.5
4360,99,",",65,",",10.25715637
4361,99,",",64.50149155,",",10.5
4362,99,",",67,",",9.297782898
4363,99,",",66.57938385,",",9.5
4364,99,",",69,",",8.352551937
4365,99,",",68.68843842,",",8.5
4366,97.81121063,",",71,",",7.5
4367,99,",",71,",",7.423442841
4368,99,",",70.83526611,",",7.5
4369,99,",",73,",",6.511933804
4370,99,",",75,",",5.618105888
4371,99,",",73.02667999,",",6.5
4372,99,",",77,",",4.744474888
4373,99,",",75.26997375,",",5.5
4374,99,",",79,",",3.891942978
4375,99,",",77.57244873,",",4.5
4376,99,",",81,",",3.061182737
4377,99,",",79.94186401,",",3.5
4378,99,",",83,",",2.252658248
4379,99,",",82.38638306,",",2.5
4380,98.17510986,",",85,",",1.5
4381,99,",",85,",",1.466646194
4382,99,",",84.91473389,",",1.5
4383,99,",",87,",",0.700871214
4384,99,",",87.53820038,",",0.5
